strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
sobol,6,1,10,1.85467,9.86106,0.442426,57.5838,0.763875,0.60898,184.121,20.23,0.882139,40.4286,74.9818,7.60383,3.36413,385.02,0.7629,0.181173,186.69,18.644,208.47,159.245,4.06,False,True,0.0199639,0.781975,185.797,0.0615834
sobol,6,1,11,3.12054,13.3302,0.822121,65.2724,0.838229,0.615352,186.048,20.23,0.887966,24.1872,75.4771,5.66212,4.65495,138.719,0.840364,0.0948195,42.9428,8.69209,208.072,174.412,4.06,True,True,0.0204704,0.781975,185.797,0.0615834
sobol,6,1,12,3.62161,11.3798,0.590317,60.5942,0.793539,0.615035,185.952,20.23,0.939211,22.0435,79.8329,7.01534,4.14128,121.869,0.790215,0.118721,44.8927,5.73304,208.049,165.095,4.06,True,True,0.0204704,0.781975,185.797,0.0615834
sobol,6,1,13,1.98761,14.6274,0.29422,52.9654,0.544574,0.6096,184.309,20.23,1.15069,49.2091,97.8087,6.6867,1.96736,744.078,0.543631,0.364468,341.317,37.5672,208.675,113.639,4.06,False,True,0.0204704,0.781975,185.797,0.0615834
sobol,6,1,14,2.79191,8.15074,0.847263,75.9188,0.896914,0.616111,186.277,20.23,0.644158,19.6114,54.7534,6.7176,5.69157,66.1576,0.907158,0.0626652,24.2319,15.1977,208.053,186.606,4.08,True,True,0.0204704,0.781975,185.797,0.0615834
sobol,6,1,15,4.06341,18.2737,0.560027,48.2559,0.665285,0.613254,185.414,20.23,1.18814,24.854,100.992,5.52662,3.09505,195.987,0.662618,0.20469,78.5799,8.34436,208.148,138.478,4.06,True,True,0.0297646,0.665285,185.414,0.0615834
sobol,6,1,16,4.20313,7.54454,0.718387,69.7195,0.886019,0.615796,186.182,20.23,0.692336,14.0011,58.8485,7.80015,5.60353,36.2419,0.884245,0.0632012,14.8827,10.2894,207.982,184.276,4.08,True,True,0.0297646,0.665285,185.414,0.0615834
sobol,6,1,17,2.93708,17.6301,0.337339,57.3459,0.562789,0.609957,184.417,20.23,1.23961,35.8748,105.367,5.97655,2.01612,426.024,0.559665,0.386055,223.756,21.3435,208.438,117.306,4.08,False,True,0.0297646,0.665285,185.414,0.0615834
sobol,6,2,18,1.95154,11.1901,0.802526,73.765,0.876231,0.614104,185.671,20.23,0.758657,33.0436,64.4858,5.76275,4.62476,221.202,0.879819,0.103346,88.0783,8.99261,208.224,182.452,4.06,True,True,0.0297646,0.665285,185.414,0.0615834
sobol,6,2,19,3.58008,14.4003,0.433575,41.4353,0.691173,0.611857,184.991,20.23,1.12915,26.8088,95.9778,6.665,2.88977,216.709,0.693547,0.235927,109.449,10.8293,208.228,143.921,4.08,False,True,0.0297646,0.665285,185.414,0.0615834
sobol,6,2,20,2.99365,9.26788,0.33172,46.7751,0.748455,0.611023,184.739,20.23,0.950982,27.0016,80.8335,8.72189,2.89322,185.149,0.748755,0.239611,128.336,12.3643,208.274,155.884,4.08,False,True,0.0297646,0.665285,185.414,0.0615834
sobol,6,2,21,1.72198,12.6735,0.617725,79.128,0.857954,0.609007,184.13,20.23,0.890803,43.9716,75.7183,5.97452,3.69061,459.934,0.860481,0.155512,185.99,14.4388,208.398,178.796,4.06,False,True,0.0297646,0.665285,185.414,0.0615834
sobol,6,2,22,2.34502,6.24719,0.564031,52.1,0.839153,0.614537,185.802,20.23,0.64024,23.2067,54.4204,8.71118,4.91337,92.0746,0.834105,0.0935007,48.9943,17.2459,208.201,174.713,4.06,True,True,0.0297959,0.665285,185.414,0.0615834
sobol,6,2,23,3.9792,16.1116,0.861359,64.4188,0.814689,0.615472,186.084,20.23,0.991815,21.1862,84.3043,5.23253,4.50708,118.879,0.807869,0.0969084,33.5827,6.36863,208.021,169.472,4.08,True,True,0.030236,0.665285,185.414,0.0615834
sobol,6,2,24,3.85478,10.168,0.540397,76.8158,0.824721,0.615598,186.122,20.23,0.909142,20.0471,77.2771,7.60003,4.10703,97.5671,0.816382,0.114869,36.2834,5.65006,207.979,171.525,4.06,True,True,0.030236,0.665285,185.414,0.0615834
sobol,6,2,25,2.58309,13.4172,0.911038,49.1651,0.821867,0.614202,185.7,20.23,0.830641,27.3334,70.6045,5.26222,4.79409,165.717,0.82215,0.0954858,55.2251,11.5663,208.202,171.115,4.06,True,True,0.0302593,0.665285,185.414,0.0615834
sobol,6,2,26,1.57488,6.939,0.272023,62.1411,0.651968,0.607359,183.632,20.23,0.781695,42.1898,66.4441,9.57546,2.60475,371.554,0.653871,0.26451,281.394,29.5997,208.651,136.034,4.06,False,True,0.0302593,0.665285,185.414,0.0615834
sobol,6,3,27,3.20907,17.0636,0.651382,54.4561,0.737976,0.613197,185.396,20.23,1.09974,29.1294,93.4783,5.47822,3.56842,249.186,0.739928,0.159214,85.1397,8.83298,208.172,153.626,4.08,True,True,0.0322602,0.665285,185.396,0.0615834
sobol,6,3,28,3.34201,5.1079,0.758445,59.8384,0.913281,0.61545,186.078,20.23,0.518895,13.1975,44.106,8.63487,6.54908,24.134,0.952806,0.0503052,17.391,13.8647,207.963,189.929,4.08,True,True,0.0322602,0.665285,185.396,0.0503052
sobol,6,3,29,2.07597,15.0374,0.462033,67.461,0.709581,0.608351,183.931,20.23,1.07985,44.2142,91.7876,6.10396,2.82023,563.712,0.707988,0.23119,229.107,19.8005,208.484,147.936,4.06,False,True,0.0322602,0.665285,185.396,0.0503052
sobol,6,3,30,2.72168,8.54514,0.679137,43.8842,0.841237,0.614615,185.825,20.23,0.732691,22.8825,62.2787,7.2882,4.94969,102.446,0.832368,0.0911091,42.2932,14.2214,208.168,175.119,4.06,True,True,0.032312,0.665285,185.396,0.0503052
sobol,6,3,31,4.35021,12.0159,0.392216,71.5508,0.726183,0.614268,185.72,20.23,1.06676,20.8438,90.6748,7.54623,2.95975,123.762,0.718748,0.215354,62.8779,6.5325,208.074,151.1,4.06,False,True,0.032312,0.665285,185.396,0.0503052
sobol,6,3,32,4.3966,5.58067,0.457418,64.0797,0.861633,0.615684,186.148,20.23,0.676163,13.0723,57.4739,10.2987,4.71083,30.8551,0.856156,0.0900491,18.4657,8.05221,207.971,179.195,4.08,True,True,0.0323133,0.665285,185.396,0.0503052
sobol,6,3,33,2.76812,15.4955,0.827998,51.7451,0.80277,0.613825,185.586,20.23,0.951647,29.222,80.89,5.22021,4.32232,217.003,0.799975,0.114333,68.3594,8.25016,208.182,167.123,4.06,True,True,0.0323285,0.665285,185.396,0.0503052
sobol,6,3,34,2.12242,9.01803,0.354999,79.4048,0.808349,0.609083,184.153,20.23,0.885223,35.452,75.2439,8.34372,2.96201,297.1,0.81129,0.224345,186.7,14.1613,208.363,168.43,4.06,False,True,0.0323285,0.665285,185.396,0.0503052
sobol,6,3,35,3.3884,12.4742,0.734419,47.036,0.808443,0.614768,185.871,20.23,0.906396,22.7375,77.0437,6.17626,4.53596,125.133,0.802644,0.103739,42.7076,7.41745,208.095,168.233,4.06,True,True,0.0323946,0.665285,185.396,0.0503052
sobol,6,4,36,3.16485,10.5236,0.841422,42.4146,0.839239,0.615037,185.953,20.23,0.767194,20.6049,65.2115,6.19668,5.21402,86.9792,0.844689,0.0811649,30.9139,12.1002,208.112,174.656,4.06,True,True,0.0326334,0.665285,185.396,0.0503052
sobol,6,4,37,1.5307,13.7842,0.54507,74.7284,0.754206,0.607086,183.549,20.23,0.949595,52.7312,80.7156,5.85566,3.19174,705.087,0.761096,0.190796,269.976,22.9375,208.586,157.317,4.06,False,True,0.0326334,0.665285,185.396,0.0503052
sobol,6,4,38,2.5389,7.29471,0.596159,56.4606,0.842253,0.6148,185.881,20.23,0.695142,23.2727,59.087,8.09998,4.82887,100.539,0.853592,0.094523,47.4581,12.5805,208.156,175.32,4.06,True,True,0.0326334,0.665285,185.396,0.0503052
sobol,6,4,39,3.81056,17.4307,0.309177,68.8183,0.586102,0.611287,184.819,20.23,1.25537,28.0029,106.707,6.12177,1.89271,262.875,0.586432,0.433533,157.992,14.9282,208.295,122.082,4.06,False,True,0.0326334,0.665285,185.396,0.0503052
sobol,6,4,40,4.02562,9.62342,0.635349,72.4556,0.852881,0.615806,186.185,20.23,0.836817,17.6692,71.1295,7.39129,4.69605,69.7644,0.84589,0.0878145,24.6326,9.43295,207.981,177.383,4.08,True,True,0.0326334,0.665285,185.396,0.0503052
sobol,6,4,41,2.39145,13.0405,0.254363,44.7658,0.567809,0.609723,184.346,20.23,1.13447,40.3229,96.4302,7.39468,1.88093,492.568,0.565086,0.42098,304.178,31.7508,208.585,118.436,4.08,False,True,0.0326334,0.665285,185.396,0.0503052
sobol,6,4,42,1.76841,6.60284,0.885567,66.5013,0.832051,0.615233,186.012,20.23,0.5147,24.7395,43.7495,6.62587,5.86765,84.1213,0.844973,0.0671108,46.0812,25.4013,208.334,173.344,4.06,True,True,0.0333679,0.665285,185.396,0.0503052
sobol,6,4,43,3.04007,16.4786,0.516553,58.8554,0.695028,0.611484,184.879,20.23,1.13852,31.8329,96.7741,5.8727,3.03356,308.078,0.696102,0.210214,123.338,11.5126,208.253,144.742,4.08,False,True,0.0333679,0.665285,185.396,0.0503052
sobol,6,4,44,3.53583,8.0173,0.414759,54.1988,0.779562,0.614509,185.793,20.23,0.851375,20.4667,72.3669,9.02634,3.74375,95.2326,0.774604,0.149461,53.5111,6.5415,208.074,162.207,4.08,True,True,0.0333914,0.665285,185.396,0.0503052
